NZ_CP042324.1	NZ_VJOK01000001.1	83.666	3208	442	52	1454802	1457946	865830	869018	0.0	2946
NZ_CP042324.1	NZ_VJOK01000001.1	80.911	3819	609	101	1145962	1149706	733133	736905	0.0	2904
NZ_CP042324.1	NZ_VJOK01000001.1	81.505	3655	566	86	5381337	5384924	6295506	6291895	0.0	2904
NZ_CP042324.1	NZ_VJOK01000001.1	80.278	4031	621	114	2239281	2243211	1779352	1783308	0.0	2880
NZ_CP042324.1	NZ_VJOK01000001.1	81.366	3617	594	59	1778265	1781856	1225909	1229470	0.0	2872
NZ_CP042324.1	NZ_VJOK01000001.1	83.803	3019	386	68	3915160	3918115	4281983	4279005	0.0	2771
NZ_CP042324.1	NZ_VJOK01000001.1	84.111	2895	423	29	7157051	7159918	6152436	6155320	0.0	2763
NZ_CP042324.1	NZ_VJOK01000001.1	80.888	3626	590	87	6074930	6078490	5502597	5506184	0.0	2761
NZ_CP042324.1	NZ_VJOK01000001.1	83.780	2947	415	38	4984279	4987198	4491117	4494027	0.0	2736
NZ_CP042324.1	NZ_VJOK01000001.1	80.437	3665	629	77	2649408	2653032	2288573	2292189	0.0	2715
NZ_CP042324.1	NZ_VJOK01000001.1	88.142	2260	263	5	238272	240528	71641	73898	0.0	2684
NZ_CP042324.1	NZ_VJOK01000001.1	80.444	3651	600	83	6623119	6626710	507648	511243	0.0	2682
NZ_CP042324.1	NZ_VJOK01000001.1	79.041	4089	723	106	2557344	2561348	2253086	2257124	0.0	2680
NZ_CP042324.1	NZ_VJOK01000001.1	88.178	2267	209	41	5172675	5174913	4623392	4625627	0.0	2647
NZ_CP042324.1	NZ_VJOK01000001.1	82.910	3072	393	99	5071203	5074202	4548115	4551126	0.0	2643
NZ_CP042324.1	NZ_VJOK01000001.1	81.909	3217	478	85	1688387	1691533	1135768	1138950	0.0	2621
NZ_CP042324.1	NZ_VJOK01000001.1	85.241	2568	348	17	4848159	4850703	3152819	3150260	0.0	2614
NZ_CP042324.1	NZ_VJOK01000001.1	86.175	2416	316	17	410788	413194	6768810	6766404	0.0	2595
NZ_CP042324.1	NZ_VJOK01000001.1	83.269	2857	429	41	1745085	1747912	1193779	1196615	0.0	2582
NZ_CP042324.1	NZ_VJOK01000001.1	85.854	2446	319	24	5508172	5510603	7516897	7519329	0.0	2575
NZ_CP042324.1	NZ_VJOK01000001.1	82.641	2961	463	36	4471219	4474149	4041800	4044739	0.0	2573
NZ_CP042324.1	NZ_VJOK01000001.1	84.487	2643	355	42	968638	971255	1731272	1728660	0.0	2558
NZ_CP042324.1	NZ_VJOK01000001.1	88.496	2121	218	22	6217561	6219669	5601180	5603286	0.0	2542
NZ_CP042324.1	NZ_VJOK01000001.1	83.274	2804	422	41	2730397	2733184	2348401	2351173	0.0	2536
NZ_CP042324.1	NZ_VJOK01000001.1	82.457	3004	427	71	994892	997821	7021638	7018661	0.0	2536
NZ_CP042324.1	NZ_VJOK01000001.1	87.404	2215	267	12	6347782	6349991	5718206	5720413	0.0	2534
NZ_CP042324.1	NZ_VJOK01000001.1	83.610	2715	408	35	3427181	3429872	3009552	3012252	0.0	2514
NZ_CP042324.1	NZ_VJOK01000001.1	84.516	2564	361	33	2839000	2841542	2436161	2438709	0.0	2503
NZ_CP042324.1	NZ_VJOK01000001.1	81.362	3171	497	68	6275724	6278842	5647276	5650404	0.0	2495
NZ_CP042324.1	NZ_VJOK01000001.1	80.263	3425	553	80	7283905	7287271	6216247	6219606	0.0	2466
NZ_CP042324.1	NZ_VJOK01000001.1	80.506	3278	567	61	6185338	6188575	118292	115047	0.0	2447
NZ_CP042324.1	NZ_VJOK01000001.1	84.296	2528	367	27	1211559	1214071	6838165	6835653	0.0	2442
NZ_CP042324.1	NZ_VJOK01000001.1	85.343	2388	302	33	5841891	5844245	5251518	5253890	0.0	2427
NZ_CP042324.1	NZ_VJOK01000001.1	79.651	3494	593	98	5199650	5203090	4645979	4649407	0.0	2405
NZ_CP042324.1	NZ_VJOK01000001.1	86.539	2199	276	15	3404816	3407001	2983237	2985428	0.0	2403
NZ_CP042324.1	NZ_VJOK01000001.1	88.465	1994	214	14	3768271	3770257	4334374	4332390	0.0	2394
NZ_CP042324.1	NZ_VJOK01000001.1	91.036	1796	125	26	2133124	2134907	1608878	1610649	0.0	2392
NZ_CP042324.1	NZ_VJOK01000001.1	81.735	2951	444	69	1878826	1881705	1397059	1399985	0.0	2375
NZ_CP042324.1	NZ_VJOK01000001.1	89.074	1922	191	15	4050822	4052729	3886031	3884115	0.0	2368
NZ_CP042324.1	NZ_VJOK01000001.1	82.615	2738	420	44	6389311	6392011	5753823	5756541	0.0	2368
NZ_CP042324.1	NZ_VJOK01000001.1	86.281	2194	281	17	2753856	2756043	2361263	2363442	0.0	2366
NZ_CP042324.1	NZ_VJOK01000001.1	86.627	2161	260	23	2105079	2107232	1587617	1589755	0.0	2362
NZ_CP042324.1	NZ_VJOK01000001.1	84.121	2456	337	34	6003201	6005614	5434621	5437065	0.0	2326
NZ_CP042324.1	NZ_VJOK01000001.1	82.362	2727	430	42	1037841	1040549	7414619	7411926	0.0	2324
NZ_CP042324.1	NZ_VJOK01000001.1	88.398	1948	200	22	2827395	2829329	2424580	2426514	0.0	2322
NZ_CP042324.1	NZ_VJOK01000001.1	82.817	2648	401	42	1636342	1638959	1088956	1091579	0.0	2320
NZ_CP042324.1	NZ_VJOK01000001.1	81.634	2913	430	74	4553616	4556480	3448185	3445330	0.0	2318
NZ_CP042324.1	NZ_VJOK01000001.1	80.433	3143	529	51	5977986	5981077	5393374	5396481	0.0	2318
NZ_CP042324.1	NZ_VJOK01000001.1	89.411	1851	153	28	4710955	4712772	3333517	3331677	0.0	2292
NZ_CP042324.1	NZ_VJOK01000001.1	82.527	2667	406	48	2348771	2351404	1925279	1927918	0.0	2289
NZ_CP042324.1	NZ_VJOK01000001.1	82.268	2690	433	38	2141665	2144332	1618253	1620920	0.0	2285
NZ_CP042324.1	NZ_VJOK01000001.1	85.013	2262	305	26	5549216	5551457	4954810	4957057	0.0	2268
NZ_CP042324.1	NZ_VJOK01000001.1	81.698	2792	441	57	1499877	1502639	901977	904727	0.0	2261
NZ_CP042324.1	NZ_VJOK01000001.1	79.044	3493	585	104	1628504	1631911	1081282	1084712	0.0	2259
NZ_CP042324.1	NZ_VJOK01000001.1	84.956	2260	307	30	7771171	7773414	1953476	1955718	0.0	2259
NZ_CP042324.1	NZ_VJOK01000001.1	79.275	3339	587	81	2891004	2894272	6963988	6960685	0.0	2235
NZ_CP042324.1	NZ_VJOK01000001.1	82.624	2584	391	44	6700125	6702660	6034088	6036661	0.0	2231
NZ_CP042324.1	NZ_VJOK01000001.1	80.529	2989	510	58	2402778	2405736	2007445	2010391	0.0	2230
NZ_CP042324.1	NZ_VJOK01000001.1	83.908	2380	332	37	4909707	4912056	4436522	4438880	0.0	2226
NZ_CP042324.1	NZ_VJOK01000001.1	79.910	3111	562	50	2326397	2329472	1897150	1900232	0.0	2224
NZ_CP042324.1	NZ_VJOK01000001.1	78.782	3431	631	85	7290258	7293633	5950934	5954322	0.0	2213
NZ_CP042324.1	NZ_VJOK01000001.1	80.584	2946	495	62	6697116	6700011	6031104	6034022	0.0	2200
NZ_CP042324.1	NZ_VJOK01000001.1	85.393	2136	288	20	5235039	5237164	4684543	4686664	0.0	2194
NZ_CP042324.1	NZ_VJOK01000001.1	86.242	2057	243	28	8521882	8523906	7499820	7501868	0.0	2194
NZ_CP042324.1	NZ_VJOK01000001.1	88.568	1802	192	13	2916642	2918435	2493769	2495564	0.0	2174
NZ_CP042324.1	NZ_VJOK01000001.1	83.586	2370	336	42	2236749	2239084	1776802	1779152	0.0	2172
NZ_CP042324.1	NZ_VJOK01000001.1	83.722	2316	352	21	5757079	5759385	5200814	5203113	0.0	2165
NZ_CP042324.1	NZ_VJOK01000001.1	84.194	2284	297	45	4194743	4196972	3807254	3804981	0.0	2159
NZ_CP042324.1	NZ_VJOK01000001.1	79.678	3105	536	76	2290693	2293745	1845913	1848974	0.0	2150
NZ_CP042324.1	NZ_VJOK01000001.1	81.333	2700	442	47	5661557	5664229	5074118	5076782	0.0	2137
NZ_CP042324.1	NZ_VJOK01000001.1	81.662	2623	434	26	6514651	6517236	221052	218440	0.0	2135
NZ_CP042324.1	NZ_VJOK01000001.1	77.376	3872	701	126	1785971	1789739	1235696	1239495	0.0	2135
NZ_CP042324.1	NZ_VJOK01000001.1	83.756	2327	279	58	4054175	4056450	3883889	3881611	0.0	2111
NZ_CP042324.1	NZ_VJOK01000001.1	83.893	2235	335	24	2144665	2146885	1621236	1623459	0.0	2109
NZ_CP042324.1	NZ_VJOK01000001.1	84.108	2215	312	33	4560021	4562209	3399477	3401677	0.0	2104
NZ_CP042324.1	NZ_VJOK01000001.1	84.701	2157	255	54	4263408	4265534	3727241	3725130	0.0	2085
NZ_CP042324.1	NZ_VJOK01000001.1	90.162	1606	151	7	5840246	5841847	5249909	5251511	0.0	2084
NZ_CP042324.1	NZ_VJOK01000001.1	77.365	3689	711	91	6144594	6148215	5543747	5547378	0.0	2073
NZ_CP042324.1	NZ_VJOK01000001.1	76.578	4009	799	119	6253552	6257484	5626066	5630010	0.0	2073
NZ_CP042324.1	NZ_VJOK01000001.1	78.529	3344	578	105	5424281	5427555	4866911	4870183	0.0	2069
NZ_CP042324.1	NZ_VJOK01000001.1	84.363	2136	299	31	5966250	5968365	5376845	5378965	0.0	2061
NZ_CP042324.1	NZ_VJOK01000001.1	87.049	1830	216	14	6154189	6156000	5549686	5551512	0.0	2047
NZ_CP042324.1	NZ_VJOK01000001.1	87.556	1776	200	17	8524695	8526462	7502674	7504436	0.0	2036
NZ_CP042324.1	NZ_VJOK01000001.1	91.331	1488	128	1	7824847	7826334	6747873	6749359	0.0	2032
NZ_CP042324.1	NZ_VJOK01000001.1	85.108	2028	257	29	5830446	5832453	5241343	5243345	0.0	2030
NZ_CP042324.1	NZ_VJOK01000001.1	83.673	2156	332	17	6371098	6373243	5740973	5743118	0.0	2013
NZ_CP042324.1	NZ_VJOK01000001.1	82.143	2408	373	44	5345867	5348233	4806488	4808879	0.0	2012
NZ_CP042324.1	NZ_VJOK01000001.1	83.013	2237	363	15	3193068	3195297	2719851	2722077	0.0	2010
NZ_CP042324.1	NZ_VJOK01000001.1	82.066	2381	393	29	6386584	6388950	5751148	5753508	0.0	2001
NZ_CP042324.1	NZ_VJOK01000001.1	82.801	2285	345	37	6045594	6047854	5475047	5477307	0.0	1999
NZ_CP042324.1	NZ_VJOK01000001.1	84.653	2046	265	35	6052106	6054112	5478956	5480991	0.0	1993
NZ_CP042324.1	NZ_VJOK01000001.1	83.318	2200	320	37	4300405	4302576	3688617	3686437	0.0	1986
NZ_CP042324.1	NZ_VJOK01000001.1	88.067	1676	196	4	1896690	1898363	1412023	1413696	0.0	1984
NZ_CP042324.1	NZ_VJOK01000001.1	90.854	1487	125	10	3305198	3306678	2865866	2867347	0.0	1982
NZ_CP042324.1	NZ_VJOK01000001.1	84.562	2021	284	26	2078018	2080023	1563995	1566002	0.0	1978
NZ_CP042324.1	NZ_VJOK01000001.1	80.416	2645	469	42	8658634	8661256	7533419	7536036	0.0	1969
NZ_CP042324.1	NZ_VJOK01000001.1	80.416	2645	469	42	6409	9031	7536036	7533419	0.0	1969
NZ_CP042324.1	NZ_VJOK01000001.1	85.707	1896	233	28	5355381	5357255	4823775	4825653	0.0	1965
NZ_CP042324.1	NZ_VJOK01000001.1	88.516	1637	167	19	4874492	4876118	3247573	3249198	0.0	1962
NZ_CP042324.1	NZ_VJOK01000001.1	83.105	2190	327	33	7499784	7501943	6404358	6406534	0.0	1954
NZ_CP042324.1	NZ_VJOK01000001.1	91.181	1440	123	4	2056961	2058398	1545334	1546771	0.0	1953
NZ_CP042324.1	NZ_VJOK01000001.1	86.260	1805	225	17	5416424	5418221	4865146	4863358	0.0	1938
NZ_CP042324.1	NZ_VJOK01000001.1	84.979	1924	271	16	2084607	2086521	1567383	1569297	0.0	1936
NZ_CP042324.1	NZ_VJOK01000001.1	87.194	1718	198	13	8146864	8148563	5323746	5325459	0.0	1934
NZ_CP042324.1	NZ_VJOK01000001.1	84.043	2043	280	34	6678936	6680940	6013682	6015716	0.0	1925
NZ_CP042324.1	NZ_VJOK01000001.1	86.621	1749	222	11	5883812	5885554	5291720	5293462	0.0	1923
NZ_CP042324.1	NZ_VJOK01000001.1	82.948	2164	333	24	8427722	8429862	844998	847148	0.0	1919
NZ_CP042324.1	NZ_VJOK01000001.1	80.954	2494	411	46	797798	800246	2062418	2064892	0.0	1916
NZ_CP042324.1	NZ_VJOK01000001.1	79.927	2730	448	73	5837436	5840103	5247112	5249803	0.0	1914
NZ_CP042324.1	NZ_VJOK01000001.1	84.545	1967	262	31	3941305	3943241	4253042	4251088	0.0	1910
NZ_CP042324.1	NZ_VJOK01000001.1	86.128	1795	218	23	6897203	6898977	4823783	4825566	0.0	1906
NZ_CP042324.1	NZ_VJOK01000001.1	85.551	1841	239	21	1141759	1143589	727152	728975	0.0	1901
NZ_CP042324.1	NZ_VJOK01000001.1	86.089	1790	219	22	2344263	2346036	1912339	1914114	0.0	1899
NZ_CP042324.1	NZ_VJOK01000001.1	85.211	1873	246	25	1477595	1479453	886063	887918	0.0	1895
NZ_CP042324.1	NZ_VJOK01000001.1	84.797	1901	273	16	2764583	2766473	2372657	2374551	0.0	1895
NZ_CP042324.1	NZ_VJOK01000001.1	85.039	1905	234	33	8504486	8506376	7482245	7484112	0.0	1892
NZ_CP042324.1	NZ_VJOK01000001.1	86.445	1741	214	16	4822721	4824444	4704085	4705820	0.0	1888
NZ_CP042324.1	NZ_VJOK01000001.1	85.363	1831	250	12	3043793	3045608	2610761	2612588	0.0	1881
NZ_CP042324.1	NZ_VJOK01000001.1	86.369	1724	225	10	1662897	1664615	1107065	1108783	0.0	1873
NZ_CP042324.1	NZ_VJOK01000001.1	81.122	2389	399	39	1308253	1310608	763122	765491	0.0	1866
NZ_CP042324.1	NZ_VJOK01000001.1	82.109	2219	357	28	2984314	2986516	2577575	2579769	0.0	1862
NZ_CP042324.1	NZ_VJOK01000001.1	84.456	1930	253	29	4179549	4181470	3818318	3816428	0.0	1858
NZ_CP042324.1	NZ_VJOK01000001.1	85.835	1772	223	24	4172795	4174546	3823792	3822029	0.0	1857
NZ_CP042324.1	NZ_VJOK01000001.1	87.794	1614	151	28	2815425	2817018	2411998	2413585	0.0	1847
NZ_CP042324.1	NZ_VJOK01000001.1	83.317	2044	298	38	5137703	5139723	4587581	4589604	0.0	1845
NZ_CP042324.1	NZ_VJOK01000001.1	78.742	2846	534	54	764520	767326	1341983	1339170	0.0	1838
NZ_CP042324.1	NZ_VJOK01000001.1	86.799	1659	202	10	5483872	5485514	4918894	4920551	0.0	1834
NZ_CP042324.1	NZ_VJOK01000001.1	87.131	1624	194	15	4729822	4731438	3303000	3301385	0.0	1827
NZ_CP042324.1	NZ_VJOK01000001.1	78.669	2930	493	97	6012229	6015103	5441641	5444493	0.0	1827
NZ_CP042324.1	NZ_VJOK01000001.1	81.693	2256	357	40	7463978	7466199	6348864	6351097	0.0	1827
NZ_CP042324.1	NZ_VJOK01000001.1	85.011	1828	236	27	3187395	3189197	2703727	2705541	0.0	1823
NZ_CP042324.1	NZ_VJOK01000001.1	80.125	2561	409	67	3920461	3922974	4275934	4273427	0.0	1818
NZ_CP042324.1	NZ_VJOK01000001.1	82.070	2164	357	29	7485509	7487655	6374261	6376410	0.0	1818
NZ_CP042324.1	NZ_VJOK01000001.1	81.847	2231	338	49	7273494	7275700	6205549	6207736	0.0	1814
NZ_CP042324.1	NZ_VJOK01000001.1	82.568	2111	316	42	2830890	2832968	2428034	2430124	0.0	1812
NZ_CP042324.1	NZ_VJOK01000001.1	81.143	2344	369	59	4463612	4465898	4032994	4035321	0.0	1812
NZ_CP042324.1	NZ_VJOK01000001.1	82.798	2087	298	45	1280487	1282541	745460	747517	0.0	1808
NZ_CP042324.1	NZ_VJOK01000001.1	87.677	1558	174	17	6031812	6033360	5460021	5461569	0.0	1797
NZ_CP042324.1	NZ_VJOK01000001.1	80.629	2447	369	64	5241280	5243659	4692134	4694542	0.0	1796
NZ_CP042324.1	NZ_VJOK01000001.1	82.963	2025	308	28	4632373	4634376	3374676	3372668	0.0	1794
NZ_CP042324.1	NZ_VJOK01000001.1	77.082	3338	620	111	3317299	3320572	2879220	2882476	0.0	1792
NZ_CP042324.1	NZ_VJOK01000001.1	84.919	1797	243	23	6815589	6817373	6076701	6074921	0.0	1792
NZ_CP042324.1	NZ_VJOK01000001.1	83.359	1947	308	16	1101576	1103514	1371093	1373031	0.0	1786
NZ_CP042324.1	NZ_VJOK01000001.1	83.738	1937	254	50	1593108	1595003	1045136	1047052	0.0	1775
NZ_CP042324.1	NZ_VJOK01000001.1	81.928	2147	344	38	4359753	4361879	3612270	3610148	0.0	1775
NZ_CP042324.1	NZ_VJOK01000001.1	83.771	1941	243	53	4321726	4323630	3662477	3664381	0.0	1773
NZ_CP042324.1	NZ_VJOK01000001.1	84.683	1815	233	32	4293785	4295586	3688877	3690659	0.0	1770
NZ_CP042324.1	NZ_VJOK01000001.1	79.365	2646	445	76	3702824	3705420	4387705	4385112	0.0	1768
NZ_CP042324.1	NZ_VJOK01000001.1	86.604	1605	207	8	1967795	1969395	1483808	1485408	0.0	1766
NZ_CP042324.1	NZ_VJOK01000001.1	80.156	2434	426	41	7396838	7399238	1558728	1556319	0.0	1766
NZ_CP042324.1	NZ_VJOK01000001.1	79.716	2539	432	67	5638369	5640867	5053290	5055785	0.0	1759
NZ_CP042324.1	NZ_VJOK01000001.1	92.484	1224	92	0	5092206	5093429	4565965	4567188	0.0	1751
NZ_CP042324.1	NZ_VJOK01000001.1	83.894	1844	286	9	5017543	5019379	4520458	4522297	0.0	1749
NZ_CP042324.1	NZ_VJOK01000001.1	84.179	1833	257	30	7520968	7522785	6426914	6428728	0.0	1748
NZ_CP042324.1	NZ_VJOK01000001.1	83.839	1844	287	9	6895315	6897151	4520458	4522297	0.0	1744
NZ_CP042324.1	NZ_VJOK01000001.1	76.397	3508	667	126	5030427	5033865	4532346	4535761	0.0	1742
NZ_CP042324.1	NZ_VJOK01000001.1	86.065	1629	213	14	4169626	4171248	3827164	3825544	0.0	1738
NZ_CP042324.1	NZ_VJOK01000001.1	87.777	1489	168	13	7832911	7834390	1957990	1959473	0.0	1729
NZ_CP042324.1	NZ_VJOK01000001.1	82.781	1963	305	28	1612219	1614159	1064335	1066286	0.0	1722
NZ_CP042324.1	NZ_VJOK01000001.1	85.533	1652	233	6	3365943	3367591	2935578	2937226	0.0	1722
NZ_CP042324.1	NZ_VJOK01000001.1	85.231	1686	235	11	4551831	4553512	3450063	3448388	0.0	1722
NZ_CP042324.1	NZ_VJOK01000001.1	78.107	2800	555	43	5566648	5569423	4971318	4974083	0.0	1722
NZ_CP042324.1	NZ_VJOK01000001.1	84.391	1781	236	28	3178673	3180417	2700094	2701868	0.0	1711
NZ_CP042324.1	NZ_VJOK01000001.1	80.192	2398	379	70	7073967	7076313	974944	972592	0.0	1709
NZ_CP042324.1	NZ_VJOK01000001.1	83.612	1855	266	28	1898890	1900713	1414064	1415911	0.0	1707
NZ_CP042324.1	NZ_VJOK01000001.1	76.409	3425	646	138	3588890	3592227	6219595	6216246	0.0	1700
NZ_CP042324.1	NZ_VJOK01000001.1	75.839	3667	709	149	7226666	7230227	6291879	6295473	0.0	1700
NZ_CP042324.1	NZ_VJOK01000001.1	88.738	1403	138	16	6324594	6325987	5692570	5693961	0.0	1698
NZ_CP042324.1	NZ_VJOK01000001.1	83.912	1815	252	31	7293629	7295429	5954364	5956152	0.0	1698
NZ_CP042324.1	NZ_VJOK01000001.1	80.916	2248	339	59	3209007	3211185	2761040	2763266	0.0	1692
NZ_CP042324.1	NZ_VJOK01000001.1	78.548	2713	476	82	7914856	7917499	1927957	1925282	0.0	1688
NZ_CP042324.1	NZ_VJOK01000001.1	82.415	1996	294	43	6089972	6091928	5517088	5519065	0.0	1688
NZ_CP042324.1	NZ_VJOK01000001.1	79.063	2584	444	69	1519537	1522060	950441	952987	0.0	1685
NZ_CP042324.1	NZ_VJOK01000001.1	81.466	2088	358	22	2066678	2068756	1552938	1555005	0.0	1685
NZ_CP042324.1	NZ_VJOK01000001.1	81.029	2177	359	34	1808484	1810624	1344556	1342398	0.0	1683
NZ_CP042324.1	NZ_VJOK01000001.1	85.995	1578	213	7	6573298	6574871	5943135	5944708	0.0	1683
NZ_CP042324.1	NZ_VJOK01000001.1	85.849	1590	214	8	8311656	8313242	506287	504706	0.0	1679
NZ_CP042324.1	NZ_VJOK01000001.1	82.359	1950	325	17	2874403	2876344	2468551	2466613	0.0	1677
NZ_CP042324.1	NZ_VJOK01000001.1	84.317	1728	256	14	5187376	5189094	4635635	4637356	0.0	1676
NZ_CP042324.1	NZ_VJOK01000001.1	80.605	2248	371	54	5365385	5367603	4834164	4836375	0.0	1676
NZ_CP042324.1	NZ_VJOK01000001.1	88.193	1406	162	4	1753892	1755295	1202433	1203836	0.0	1674
NZ_CP042324.1	NZ_VJOK01000001.1	82.139	1982	326	23	6343676	6345640	5713536	5715506	0.0	1674
NZ_CP042324.1	NZ_VJOK01000001.1	84.926	1685	221	15	409100	410776	6770553	6768894	0.0	1674
NZ_CP042324.1	NZ_VJOK01000001.1	80.847	2172	376	37	1632106	1634257	1084899	1087050	0.0	1670
